id,url,title,company_name,company_url,time_update,time_expire,salary,exp,job_level,group_job,job_type,benefit,job_des,job_req,city,address,web
careerlink65,https://www.careerlink.vn//tim-viec-lam/nhan-vien-tu-van-ban-hang-tam-diep-ninh-binh/2989989?source=site,Nhân Viên Tư Vấn Bán Hàng [TAM ĐIỆP - NINH BÌNH],Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,https://www.careerlink.vn//viec-lam-cua/cong-ty-co-phan-ban-le-ky-thuat-so-fpt/44297,2024-11-06 12:15:15.913,2024-12-07 12:15:15.913,320.00,0,Nhân viên,Tư vấn,"Tư vấn, Bán hàng / Kinh doanh, Bán lẻ / Bán sỉ",,"- Ch? d?ng dón ti?p khách hàng d?n v?i c?a hàng., - Vui v? giao ti?p, trao d?i v?i khách hàng v? mong d?i d?i v?i các s?n ph?m và d?ch v? dang tìm ki?m t?i c?a hàng., - Th?c hi?n vi?c gi?i quy?t khi?u n?i và các th?c m?c c?a khách hàng., - Th?c hi?n ch? tiêu doanh s? hàng tháng du?c giao., - Làm vi?c t?i công ty hàng d?u Vi?t Nam, l? trình thang ti?n rõ ràng, luôn không ng?ng phát tri?n cùng v?i s? l?n m?nh không ng?ng c?a công ty., - Luong tháng 13 và thu?ng theo hi?u qu? KPI hàng quý và cu?i nam., - Ch? d? dào t?o theo chính sách công ty và yêu c?u công vi?c., - Làm vi?c trong môi tru?ng tr? chuyên nghi?p, nang d?ng và thân thi?n., - Tham gia d?y d? các ch? d? BHYT, BHXH, BHTN., - Khám s?c kh?e d?nh k? hàng nam., - Thu?ng xuyên t? ch?c các chuong trình h?i thao, h?i di?n van ngh?, tân niên/ t?t niên, các ho?t d?ng phong trào van hóa doàn th?...","- Nam/N?, tu?i t? 18 – 29., - T?t nghi?p THPT., - Ngo?i hình ua nhìn. (Nam cao 1m67 tr? lên. N? cao 1m55 tr? lên)., - Gi?ng nói rõ ràng, d? nghe., - Vui v?, nhi?t tình, thân thi?n., - Yêu thích công vi?c tu v?n, bán hàng.",Ninh Bình,"Thành ph? Tam Ði?p,",CareerLink
careerlink66,https://www.careerlink.vn//tim-viec-lam/senior-flutter-developer/2989990?source=site,Senior Flutter Developer,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,https://www.careerlink.vn//viec-lam-cua/cong-ty-co-phan-ban-le-ky-thuat-so-fpt/44297,2024-11-06 12:15:17.760,2024-12-07 12:15:17.760,0.00,2,Nhân viên,CNTT - Phần cứng / Mạng,CNTT - Phần cứng / Mạng,"Tham gia d?y d? các ch? d? BHYT, BHXH, BHTN.. Khám s?c kh?e d?nh k?.. Luong tháng 13 và thu?ng theo hi?u qu? kinh doanh.. Thu?ng xuyên t? ch?c các chuong trình h?i thao, h?i di?n van ngh?, tân niên, t?t niên.... Ðu?c dào t?o chuyên nghi?p, hoàn toàn mi?n phí tru?c khi làm vi?c.. Làm vi?c t?i công ty hàng d?u Vi?t Nam, luôn không ng?ng phát tri?n v?i nhi?u co h?i thang ti?n b?n thân.",,,Hồ Chí Minh,"Qu?n 7,",CareerLink
careerlink67,https://www.careerlink.vn//tim-viec-lam/106-ha-duy-phien-cu-chi-ho-chi-minh-nhan-vien-tu-van-ban-hang/2989991?source=site,[106 Hà Duy Phiên - Củ Chi - Hồ Chí Minh] Nhân Viên Tư Vấn Bán Hàng,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,https://www.careerlink.vn//viec-lam-cua/cong-ty-co-phan-ban-le-ky-thuat-so-fpt/44297,2024-11-06 12:15:20.467,2024-12-07 12:15:20.467,380.00,0,Nhân viên,Tư vấn,"Tư vấn, Bán hàng / Kinh doanh, Mới tốt nghiệp / Thực tập","Ðu?c dào t?o chuyên nghi?p, hoàn toàn mi?n phí tru?c khi làm vi?c. Luong tháng 13 và thu?ng theo hi?u qu? kinh doanh. Khám s?c kh?e d?nh k?. Thu?ng xuyên t? ch?c các chuong trình h?i thao, h?i di?n van ngh?, tân niên, t?t niên","- Ch? d?ng dón ti?p khách hàng d?n v?i c?a hàng., - Vui v? giao ti?p, trao d?i v?i khách hàng v? mong d?i d?i v?i các s?n ph?m và d?ch v? dang tìm ki?m t?i c?a hàng, - Th?c hi?n vi?c gi?i quy?t khi?u n?i và các th?c m?c c?a khách hàng., - Th?c hi?n ch? tiêu doanh s? hàng tháng du?c giao., - Làm vi?c t?i công ty hàng d?u Vi?t Nam, luôn không ng?ng phát tri?n v?i nhi?u co h?i thang ti?n b?n thân., - Ðu?c dào t?o chuyên nghi?p, hoàn toàn mi?n phí tru?c khi làm vi?c., - Môi tru?ng làm vi?c tr?, nang d?ng và thân thi?n., - Tham gia d?y d? các ch? d? BHYT, BHXH, BHTN., - Thu nh?p h?p d?n, phù h?p nang l?c b?n thân., - Luong tháng 13 và thu?ng theo hi?u qu? kinh doanh., - Khám s?c kh?e d?nh k?., - Thu?ng xuyên t? ch?c các chuong trình h?i thao, h?i di?n van ngh?, tân niên, t?t niên…","- Nam/N?, tu?i t? 18 – 27., - T?t nghi?p THPT tr? lên., - Ngo?i hình ua nhìn. (Nam cao 1m65 tr? lên. N? cao 1m53 tr? lên)., - Gi?ng nói rõ ràng, d? nghe., - Vui v?, nhi?t tình, thân thi?n., - Yêu thích công vi?c tu v?n, bán hàng.",Hồ Chí Minh,"Huy?n C? Chi,",CareerLink
careerlink68,https://www.careerlink.vn//tim-viec-lam/nhan-vien-tu-van-ban-hang-da-nhiem-fpt-shop-cu-chi-ho-chi-minh/2989992?source=site,NHÂN VIÊN TƯ VẤN BÁN HÀNG ĐA NHIỆM FPT SHOP [CỦ CHI - HỒ CHÍ MINH],Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,https://www.careerlink.vn//viec-lam-cua/cong-ty-co-phan-ban-le-ky-thuat-so-fpt/44297,2024-11-06 12:15:22.760,2024-12-07 12:15:22.760,380.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Bán hàng / Kinh doanh","Ðu?c dào t?o chuyên nghi?p, hoàn toàn mi?n phí tru?c khi làm vi?c. Luong tháng 13 và thu?ng theo hi?u qu? kinh doanh. Khám s?c kh?e d?nh k?. Thu?ng xuyên t? ch?c các chuong trình h?i thao, h?i di?n van ngh?, tân niên, t?t niên","- Ch? d?ng dón ti?p khách hàng d?n v?i c?a hàng., - Vui v? giao ti?p, trao d?i v?i khách hàng v? mong d?i d?i v?i các s?n ph?m và d?ch v? dang tìm ki?m t?i c?a hàng., - C?p nh?t thông tin khách hàng, s?n ph?m dã du?c bán ra lên h? th?ng., - Thu ti?n chính xác, xu?t hóa don cho khách hàng., - H? tr? cài d?t ?ng d?ng và ph?n m?m co b?n cho các dòng ÐTDÐ/Laptop., - Ti?p nh?n và x? lý các tru?ng h?p b?o hành liên quan d?n ph?n m?m s?n ph?m..., - Th?c hi?n vi?c gi?i quy?t khi?u n?i và các th?c m?c c?a khách hàng., - Th?c hi?n ch? tiêu doanh s? ( KPI ) hàng tháng du?c giao., * Luu ý: Th?i gian làm vi?c: Fulltime Ca xoay (Ca 1: 8h00 – 15h00/ Ca 2: 15h00 – 22h00).","- Nam/N?, tu?i t? 18 – 27., - T?t nghi?p THPT 12/12 tr? lên., - Ngo?i hình ua nhìn. (Nam cao 1m65 tr? lên. N? cao 1m53 tr? lên)., - Ch?u du?c áp l?c ch?y doanh s? KPI, - Gi?ng nói rõ ràng, d? nghe., - Vui v?, nhi?t tình, thân thi?n., - Yêu thích công vi?c tu v?n, bán hàng., - Có kinh nghi?m bán hàng tr?c ti?p/online, bi?t s? d?ng các n?n t?ng xã h?i ( tiktok, facebook, zalo,..) là m?t l?i th?.",Hồ Chí Minh,"Huy?n C? Chi,",CareerLink
careerlink69,https://www.careerlink.vn//tim-viec-lam/nhan-vien-co-so-vat-chat-bao-tri/2989994?source=site,Nhân Viên Cơ Sở Vật Chất & Bảo Trì,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,https://www.careerlink.vn//viec-lam-cua/cong-ty-co-phan-ban-le-ky-thuat-so-fpt/44297,2024-11-06 12:15:25.813,2024-12-07 12:15:25.813,480.00,1,Nhân viên,Kỹ thuật ứng dụng / Cơ khí,"Kỹ thuật ứng dụng / Cơ khí, Điện / Điện tử, Bảo trì / Sửa chữa","Luong tháng + thu?ng quý + thu?ng tháng luong 13 + thu?ng cu?i nam theo KPIs (trao d?i khi Ph?ng V?n).. Tham gia d?y d? các ch? d? BHYT, BHXH, BHTN.. Ch? d? ngh? mát hè, khám s?c kh?e d?nh k? m?i nam 1 l?n.. Ngh? phép: 12 ngày/nam.. Ðu?c tham gia các chuong trình l? h?i van hóa doàn th? do công ty và t?p doàn t? ch?c (tân niên, t?t niên, team buiding, ngh? mát gi?a nam, h?i thao, h?i di?n, bóng dá thu?ng niên, các cu?c thi nang khi?u, trí tu?...).. Ðu?c tham gia các chuong trình dào t?o theo chính sách công ty.. Môi tru?ng làm vi?c tr?, nang d?ng, thân thi?n và nhi?u co h?i phát t","- Ti?p nh?n thông tin b?o hành, b?o trì, s?a ch?a co s? v?t ch?t cho các van phòng, chi nhánh và h? th?ng c?a hàng., - Liên h? v?i nhà cung ?ng d?t mua các v?t d?ng, trang thi?t b? ph?c v? vi?c b?o hành, b?o trì co s? v?t ch?t., - Giám sát và th?c hi?n vi?c s?a ch?a, l?p d?t các co s? v?t ch?t khi có h?ng hóc., - Ki?m tra d?nh k? các co s? v?t ch?t t?i khu v?c du?c giao nh?m có k? ho?ch tu du?ng, s?a ch?a k?p th?i., - Th?c hi?n các công vi?c khác do tru?ng b? ph?n giao phó.","- Nam tu?i t? 22-35., - T?t nghi?p Trung c?p tr? lên chuyên ngành di?n, di?n t?, xây d?ng..., - Kh? nang giao ti?p t?t, bi?t cách xây d?ng các m?i quan h? v?i nhà cung ?ng., - Trung th?c, cham ch?, có tinh th?n trách nhi?m và ch?u áp l?c công vi?c., - Am hi?u v? công tác hành chính, thu mua, co s? v?t ch?t và qu?n lý chi phí., - Có kinh nghi?m 1 nam d?i v?i v? trí ?ng tuy?n., - S?n sàng di chuy?n công tác.",Hồ Chí Minh,"Qu?n 7,",CareerLink
careerlink7,https://www.careerlink.vn//tim-viec-lam/ha-noi-quan-ly-cua-hang-flying-tiger-lotte-mall-tay-ho/2966227?source=site,Hà Nội - Quản Lý Cửa Hàng Flying Tiger Lotte Mall Tây Hồ,CÔNG TY CỔ PHẦN MAISON RETAIL MANAGEMENT INTERNATIONAL,https://www.careerlink.vn//viec-lam-cua/cong-ty-co-phan-maison-retail-management-international/14458,2024-11-06 12:11:18.107,2024-11-15 12:11:18.107,0.00,1,Trưởng nhóm / Giám sát,Bán lẻ / Bán sỉ,"Bán lẻ / Bán sỉ, Thời trang","- Luong c?ng + thu?ng (theo doanh s?). - Ðu?c h? tr? ti?n com + ti?n g?i xe. - Ðu?c công ty mua b?o hi?m tai n?n 24/24 sau 6 tháng làm vi?c. - Ð?y d? ch? d? theo Lu?t lao d?ng (BHXH, BHYT, BTTN, .....). - Ðu?c dào t?o v? nghi?p v?, k? nang c?n thi?t d? tr? thành nhân viên chuyên nghi?p. - Có nhi?u co h?i thang ti?n.","- Ch?u trách nhi?m qu?n lý doanh s? c?a hàng, th?c hi?n các bi?n pháp d?t ch? yêu du?c d? ra., - Chia doanh s? cá nhân cho nhân viên, theo dõi giám sát d? d?t ch? tiêu công ty d? ra., - Có các k? ho?ch bán hàng phù h?p c?a hàng., - Ch?u trách nhi?m qu?n lý hàng t?n kho, s? quay vòng hàng hóa cung nhu vi?c m?t mát, tr?m c?p t?i các c?a hàng ph? trách., - Ch?u trách nhi?m luân chuy?n hàng hóa t? các kho ph? cung nhu t? các c?a hàng khác v? d? d?m b?o có d? hàng hóa, kích c?, màu s?c d? bán và trung bày., - Th?c hi?n các phuong cách nh?m ngan ch?n và gi?m thi?u n?n tr?m c?p hàng hóa t? bên ngoài và c? n?i b?., - Ð?m b?o các c?a hàng luôn s?ch s?, s?p x?p dúng tiêu chu?n và trung bày theo quy d?nh trong su?t th?i gian m? c?a. Không d? máy laptop trên qu?y cashier., - Ki?m tra, theo dõi vi?c nhân viên trung bày và thay windows hàng tu?n theo hu?ng d?n c?a hãng., - Tuân th? cung nhu giám sát vi?c ch?p hành N?i qui lao d?ng, các qui d?nh, qui ch? bán hàng c?a Công ty d? ra d?i v?i d?i ngu nhân viên bán hàng, - Hu?n luy?n, ph? bi?n cho t?t c? nhân viên v? các s?n ph?m m?i, k? nang bán hàng hi?u qu?, ch? d?n trung bày s?n ph?m, k? nang cham sóc khách hàng… theo yêu c?u c?a hãng d?t ra., - Phân công công vi?c cho các b? ph?n và nhân viên c?p du?i theo ngày, tu?n, - Ki?m tra, phê duy?t l?ch làm vi?c c?a nhân viên hàng tu?n, tru?c khi g?i cho c?p trên, - Ki?m tra b?ng ch?m công hàng tu?n, hàng tháng, tru?c khi g?i cho c?p trên, - Theo dõi doanh thu cá nhân, có xác nh?n c?a t?ng nhân viên trong c?a hàng d? làm co s? tính thu?ng và ph? c?p, - Luôn d?m b?o d?ch v? khách hàng t?i h? th?ng c?a hàng có ch?t lu?ng t?t nh?t., - Ð?m b?o gi?i quy?t ngay nh?ng ph?n h?i, than phi?n c?a khách hàng","- Có kh? nang giao ti?p Ti?ng Anh, - Uu tiên ?ng viên có kinh nghi?m trong ngành siêu th? bán l?, c?a hàng ti?n l?i,..., - Kinh nghi?m t? 02 nam tr? lên t?i v? trí tuong duong các ngành bán l?., - Có kinh nghi?m qu?n lý d?i nhóm t? 5 - 10 ngu?i tr? lên,, - Kh? nang x? lý tình hu?ng t?t, - Ch?u du?c áp l?c công vi?c., - Ch?p nh?n tang ca làm vi?c.",Hà Nội,"Qu?n Tây H?,",CareerLink
careerlink70,https://www.careerlink.vn//tim-viec-lam/truong-ca-san-xuat-shift-leader/2990001?source=site,TRƯỞNG CA SẢN XUẤT (SHIFT LEADER),Công Ty TNHH ITM Semiconductor Vietnam,https://www.careerlink.vn//viec-lam-cua/cong-ty-tnhh-itm-semiconductor-vietnam/130761,2024-11-06 12:15:28.330,2024-12-07 12:15:28.330,0.00,5,Trưởng nhóm / Giám sát,Sản xuất / Vận hành sản xuất,Sản xuất / Vận hành sản xuất,,"- Qu?n lí ngu?n nhân l?c, - Qu?n lí s?n xu?t nh?ng models m?i., - Qu?n lí các hi?u su?t s?n xu?t, - Qu?n lí chung v? phát tri?n yield, - Ðào t?o ngu?n nhân l?c (công nhân, ME), - Qu?n lí tiêu hao, - Luong th?a thu?n theo nang l?c, - Có xe dua dón HN-BN, - Tham gia các ho?t d?ng ngo?i khóa c?a công ty, - Ðu?c khám s?c kh?e d?nh k? 1 nam 2 l?n.","- Có kinh nghi?m qu?n lý trên 800 ngu?i, - Có kh? nang vi?t FACA, - S? d?ng excel t?t, - Có b?ng CÐ, ÐH tr? lên",Bắc Ninh,"Thành ph? T? Son,",CareerLink
careerlink71,https://www.careerlink.vn//tim-viec-lam/tai-xe-xe-tai-kcn-cat-lai-quan-2/2983268?source=site,"TÀI XẾ XE TẢI - KCN CÁT LÁI, QUẬN 2",CÔNG TY CP TMDV ĐẤT MỚI (ALC CORP),https://www.careerlink.vn//viec-lam-cua/cong-ty-cp-tmdv-dat-moi-alc-corp/24941,2024-11-06 12:15:30.637,2024-11-30 12:15:30.637,314.00,2,Nhân viên,Lao động phổ thông,"Lao động phổ thông, Vận chuyển / Giao thông / Kho bãi","BHXH, BHYT, BHTN theo quy d?nh pháp lu?t. Khám s?c kh?e d?nh k?. Du l?ch hàng nam cùng công ty. Thu?ng luong tháng 13. Xem xét tang luong d?nh k?","- Ti?p nh?n thông tin yêu c?u xe t?i v?n chuy?n hàng hóa,thi?t b? ra công trình theo t?ng d? án ho?c giao hàng thi?t b? cho khách hàng ,showroom t? nhân viên di?u v?n., - S?p x?p th?i gian h?p lý v? Hành trình V?n t?i, giao,nh?n hàng và Thu h?i ch?ng t?-h? so liên quan v?n chuy?n., - X? lý các s? c? phát sinh có liên quan d?n nghi?p v? giao nh?n v?n chuy?n hàng hóa nhu liên l?c v?i các b? ph?n có liên quan d? gi?i quy?t các s? c?, v.v.., - Th?c hi?n dúng các quy d?nh v? an toàn giao thông, d?m b?o an toàn cho ngu?i và xe trên du?ng công tác, làm theo nguyên t?c “lái xe an toàn và ti?t ki?m”, - Luôn ki?m tra xe nh?m phát hi?n và kh?c ph?c k?p th?i các hu h?ng, b?o trì xe theod?nh k?, c?p nh?t d?y d? vào s? theo dõi thi?t b?. b?o trì xe., - THU NH?P: LUONG 8,200,000 + BAO COM TRUA + TANG CA","- Nam, có b?ng B2 ho?c b?ng C, - Có kinh nghi?m t? 2 nam lái xe t?i, - Hi?u bi?t co b?n v? xe t?i, Giao nh?n - V?n t?i hàng hoá, Hi?u bi?t lu?t giao thông, - Trung th?c, c?n th?n, chi ti?t, có tinh th?n trách nhi?m cao.",Hồ Chí Minh,"Thành Ph? Th? Ð?c,",CareerLink
careerlink72,https://www.careerlink.vn//tim-viec-lam/tp-thai-binh-chuyen-vien-kinh-doanh-bao-hiem-kenh-phan-phoi-tai-ngan-hang-vietinbank/2990013?source=site,[TP Thái Bình] Chuyên Viên Kinh Doanh Bảo Hiểm - Kênh Phân Phối Tại Ngân Hàng Vietinbank,CÔNG TY TNHH MANULIFE (VIỆT NAM),https://www.careerlink.vn//viec-lam-cua/cong-ty-tnhh-manulife-viet-nam/204640,2024-11-06 12:15:33.097,2024-12-07 12:15:33.097,600.00,1,Nhân viên,Ngân hàng / Chứng khoán,"Ngân hàng / Chứng khoán, Bảo hiểm, Tài chính / Đầu tư","LUONG CO B?N: 5tr - 7tr - 9tr + Ph? c?p (Ði?n tho?i) + Hoa h?ng cao + Các kho?n thu?ng kinh doanh (tháng, quý, nam). Ðu?c h? tr? các gói B?o hi?m s?c kh?e t?i các b?nh vi?n tiêu chu?n qu?c t?.. Ðu?c h? tr? các gói B?o hi?m s?c kh?e t?i các b?nh vi?n tiêu chu?n qu?c t?. Môi tru?ng làm vi?c t?i các Ngân hàng.. Tham gia các khóa hu?n luy?n chuyên nghi?p theo tiêu chu?n c?a Manulife. Ðu?c tham gia các ho?t d?ng ngo?i khóa và du l?ch hàng nam cùng công ty.. Có co h?i thang ti?n lên các v? trí qu?n lý c?p cao. Nhi?u chuong trình thi dua, khen thu?ng, vinh danh tháng, quý, nam.","- Ch?u trách nhi?m tu v?n, bán hàng s?n ph?m Manulife., - Xây d?ng m?ng lu?i khách hàng, m? r?ng quan h? t? t?p khách hàng có s?n d? khai thác và tìm ki?m các khách hàng ti?m nang;, - Cham sóc, duy trì m?i quan h? v?i khách hàng;, - Ngan ng?a, phát hi?n và x? lý các r?i ro trong ho?t d?ng bán hàng;, - Ð?m b?o d?t s? hài lòng c?a Khách hàng v? ch?t lu?ng, hi?u qu? d?ch v? và thái d? ph?c v?;, - Ð?m b?o các ho?t d?ng bán hàng tuân th? theo quy d?nh VietinBank và pháp lu?t;, - Th?c hi?n các nhi?m v? khác theo phân công c?a c?p qu?n lý., - Trao d?i thêm khi ph?ng v?n., - Ðu?c làm vi?c v?i d?i tác Ngân hàng VietinBank - Top 4 Ngân hàng TMCP l?n nh?t Vi?t Nam v?i m?ng lu?i ho?t d?ng trên 150 chi nhánh, 1.000 phòng giao d?ch toàn qu?c., - Thu nh?p không gi?i h?n, bao g?m:, + Luong c? d?nh hàng tháng: 6.000.000 - 8.000.000 - 12.000.000 VNÐ (tùy theo nang l?c), + Thu?ng hoa h?ng h?p d?n & không gi?i h?n theo doanh s? + các kho?n thu?ng tháng/ quý + thu?ng hoa h?ng nam 2 + thu?ng nóng các chuong trình thi dua hàng tháng + thu?ng thâm niên công tác, - B?o hi?m s?c kh?e Aon sau 2 tháng th? vi?c & hu?ng tr? c?p thai s?n, - Co h?i du?c thang ti?n lên các v? trí chuyên viên tu v?n c?p cao (IS – PIS) và các v? trí qu?n lí (SM - RH), - Ðu?c tham gia các khóa dào t?o, hu?n luy?n chuyên sâu v? s?n ph?m b?o hi?m, nghi?p v? tu v?n, k? nang m?m nâng cao., - Co h?i di du l?ch, h?i ngh? trong và ngoài nu?c khi d?t doanh s? (Anh, Pháp, M?, Nh?t, Singapore, Dubai, Úc, …), - Ðu?c hu?ng các chuong trình uu tiên dành cho Tu v?n viên xu?t s?c.","- Nam/N?, tu?i t? 20-40, - T?t nghi?p Cao d?ng tr? lên, - T?i thi?u 1 nam kinh nghi?m tu v?n/sales các ngành ngh?. ?ng viên có kinh nghi?m trong các linh v?c B?o hi?m, Tài chính – Ngân hàng, là m?t l?i th?, - K? nang giao ti?p và dàm phán, - K? nang tu v?n & cham sóc khách hàng, - K? nang xây d?ng m?i quan h?, - Tác phong chuyên nghi?p, tinh th?n h?c h?i và trách nhi?m trong công vi?c.",Thái Bình,"Thành ph? Thái Bình,",CareerLink
careerlink73,https://www.careerlink.vn//tim-viec-lam/nhan-vien-tu-van-tuyen-sinh-cham-soc-hoc-sinh-quan-6/2989931?source=site,Nhân Viên Tư Vấn Tuyển Sinh & Chăm Sóc Học Sinh (Quận 6),TẬP ĐOÀN GIÁO DỤC RES,https://www.careerlink.vn//viec-lam-cua/tap-doan-giao-duc-res/227204,2024-11-06 12:15:38.423,2024-12-07 12:15:38.423,780.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Mới tốt nghiệp / Thực tập",,"- Tu v?n qua di?n tho?i, tu v?n tr?c ti?p v?i ph? huynh và h?c viên v? khóa h?c, - T? ch?c và làm MC các s? ki?n/ h?i th?o, - Photo tài li?u, in dia, chu?n b? tài li?u, van phòng ph?m cho giáo viên tru?c m?i bu?i h?c, - Chu?n b? phòng h?c, ki?m tra phòng h?c, ki?m tra các co s? v?t ch?t t?i trung tâm, - Cham sóc h?c viên, di?m danh l?p h?c, thông báo di?m và tình hình h?c viên t?i ph? huynh các l?p h?c online/offline, (dây là v? trí mang l?i m?c thu nh?p cao nh?t t?i RES), - Luong c?ng: 7 tri?u - 25 tri?u/tháng (ph? thu?c nang l?c ?ng viên), - Thu nh?p: 9 tri?u - 30 tri?u/tháng (ph? thu?c nang l?c ?ng viên), - Trung bình thu nh?p m?t tu v?n viên c?a RES sau 1 nam làm vi?c: 12 tri?u - 20 tri?u/tháng., - Trung bình thu nh?p m?t qu?n lý t?i RES sau 1 nam làm vi?c: 20 tri?u - 50 tri?u/tháng., - Ðu?c hu?ng các quy?n l?i: du l?ch trong và ngoài nu?c, mua s?m, làm d?p.","- T?t nghi?p Ð?i H?c (Có th? nh?n sinh viên nam cu?i, dang th?c t?p)., - Uu tiên ?ng viên t?t nghi?p ngành: su ph?m, ngôn ng?, CNTT, báo chí, kinh t?., - Uu tiên ?ng viên t?t nghi?p các tru?ng: ÐH Ngo?i Thuong, HV Ngo?i Giao, ÐH Hà N?i, ÐH Qu?c Gia, ÐH Tôn Ð?c Th?ng, ÐH Hoa Sen, khoa Qu?c T? - khoa CLC các tru?ng ÐH và các du h?c sinh., - K? nang van phòng: thành th?o Word, Excel, tin h?c van phòng, - Ngo?i hình: ua nhìn, nhanh nh?n, - Tính cách: Nhi?t tình, cham ch?, trung th?c, tinh th?n làm vi?c nhóm t?t, k? lu?t lao d?ng cao, ch?u du?c áp l?c công vi?c., - Uu tiên các ?ng viên: có kinh nghi?m làm vi?c trong linh v?c tu v?n dào t?o du h?c, marketing, k? nang thuong thuy?t, kh? nang thuy?t trình. Có Ti?ng Anh là m?t l?i th? r?t l?n.",Hồ Chí Minh,"Qu?n 6,",CareerLink
careerlink74,https://www.careerlink.vn//tim-viec-lam/tu-van-vien-tuyen-sinh-cham-soc-hoc-sinh-vinh-phuc/2989932?source=site,Tư Vấn Viên Tuyển Sinh & Chăm Sóc Học Sinh (Vĩnh Phúc),TẬP ĐOÀN GIÁO DỤC RES,https://www.careerlink.vn//viec-lam-cua/tap-doan-giao-duc-res/227204,2024-11-06 12:15:40.943,2024-12-07 12:15:40.943,780.00,0,Nhân viên,Tư vấn,"Tư vấn, Dịch vụ khách hàng, Mới tốt nghiệp / Thực tập",,"- Tu v?n qua di?n tho?i, tu v?n tr?c ti?p v?i ph? huynh và h?c viên v? khóa h?c, - T? ch?c và làm MC các s? ki?n/ h?i th?o, - Photo tài li?u, in dia, chu?n b? tài li?u, van phòng ph?m cho giáo viên tru?c m?i bu?i h?c, - Chu?n b? phòng h?c, ki?m tra phòng h?c, ki?m tra các co s? v?t ch?t t?i trung tâm, - Cham sóc h?c viên, di?m danh l?p h?c, thông báo di?m và tình hình h?c viên t?i ph? huynh các l?p h?c online/offline, (dây là v? trí mang l?i m?c thu nh?p cao nh?t t?i RES), - Luong c?ng: 7 tri?u - 25 tri?u/tháng (ph? thu?c nang l?c ?ng viên), - Thu nh?p: 9 tri?u - 30 tri?u/tháng (ph? thu?c nang l?c ?ng viên), - Trung bình thu nh?p m?t tu v?n viên c?a RES sau 1 nam làm vi?c: 12 tri?u - 20 tri?u/tháng., - Trung bình thu nh?p m?t qu?n lý t?i RES sau 1 nam làm vi?c: 20 tri?u - 50 tri?u/tháng., - Ðu?c hu?ng các quy?n l?i: du l?ch trong và ngoài nu?c, mua s?m, làm d?p.","- T?t nghi?p Ð?i H?c (Có th? nh?n sinh viên nam cu?i, dang th?c t?p)., - Uu tiên ?ng viên t?t nghi?p ngành: su ph?m, ngôn ng?, CNTT, báo chí, kinh t?., - Uu tiên ?ng viên t?t nghi?p các tru?ng: ÐH Ngo?i Thuong, HV Ngo?i Giao, ÐH Hà N?i, ÐH Qu?c Gia, ÐH Tôn Ð?c Th?ng, ÐH Hoa Sen, khoa Qu?c T? - khoa CLC các tru?ng ÐH và các du h?c sinh., - K? nang van phòng: thành th?o Word, Excel, tin h?c van phòng, - Ngo?i hình: ua nhìn, nhanh nh?n, - Tính cách: Nhi?t tình, cham ch?, trung th?c, tinh th?n làm vi?c nhóm t?t, k? lu?t lao d?ng cao, ch?u du?c áp l?c công vi?c., - Uu tiên các ?ng viên: có kinh nghi?m làm vi?c trong linh v?c tu v?n dào t?o du h?c, marketing, k? nang thuong thuy?t, kh? nang thuy?t trình. Có Ti?ng Anh là m?t l?i th? r?t l?n.",NULL,Not Show,CareerLink
