id,address,url,title,company_name,company_url,time_update,time_expire,salary,exp,job_level,group_job,job_type,benefit,job_des,job_req,city,web,EcoRegion,Region
tcv83,"- Hồ Chí Minh:  314 Phan Xích Long, P.7, Q. Phú Nhuận , Phú Nhuận",https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-kien-truc-noi-that/1525746.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Chuyên Viên Kinh Doanh,CÔNG TY TNHH MTV C.B.S VIÊT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mtv-c-b-s-viet-nam/87768.html,2024-11-08 0:00,2024-11-08 0:00,800,3,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Kinh doanh/Bán hàng khác, Chuyên môn Kinh doanh/Bán hàng khác","Mức lương:  15 triệu/ tháng + thưởng theo hiệu quả công việc (số lượng khách hàng, hợp đồng). Tổng thu nhập: 20 – 25 triệu/ tháng. Quyền lợi:. -	Tham gia BHXH, BHYT, BHTN, BHTNLĐ theo quy định pháp luật. -	Hưởng 12 ngày phép/năm khi ký Hợp đồng chính thức sau 02 tháng thử việc + chế độ Lễ, Tết, Ốm đau, Thai sản...","-	Tìm kiếm phát triển mở rộng nguồn khách hàng mới theo chỉ tiêu kinh doanh (số lượng khách hàng, số hợp đồng ký kết)., -	Trao đổi thông tin, gặp gỡ khách hàng; nắm bắt ý tưởng, mong muốn của khách., -	Tư vấn, thuyết trình cho khách hàng về các dịch vụ thiết kế, thi công kiến trúc – xây dựng – nội thất (công trình nhà phố, biệt thự, văn phòng, trường học, toà nhà...)., -	Làm báo giá, kết hợp với team thiết kế (Kiến trúc sư), team dự án (Kỹ sư) gửi thiết kế sơ bộ, báo giá tới khách hàng., -	Cùng team dự án chuẩn bị và gửi hợp đồng, đàm phám hợp đồng, xử lý các tình huống phát sinh để đi đến ký kết hợp đồng., -	Phối hợp với các bộ phận để theo dõi và bám sát việc thực hiện hợp đồng cho đến khi hoàn thiện bàn giao sản phẩm cho khách hàng và hoàn tất thanh toán.","- Giới tính nam/nữ; tuổi từ 25 – 35. Có ngoại hình sáng, có gu thẩm mỹ, giao tiếp tốt., - Tốt nghiệp cao đẳng trở lên, ưu tiên khối ngành kinh tế/kinh doanh., - Yêu cầu có kinh nghiệm từ 3 - 5 năm vị trí tương đương ở công ty xây dựng, nội thất, bất động sản., - Có đam mê trong lĩnh vực kinh doanh kiến trúc, xây dựng, nội thất., - Chịu được áp lực công việc cao, chủ động, chịu khó trong công việc., - Có khả năng giao tiếp tốt, xử lý tình huống, đối ứng khách hàng., - Có khả năng hoạch định công việc và quản lý tốt thời gian",Ho Chi Minh,TopCV,,
tcv84,"- Hồ Chí Minh: 19/1 Hồ Văn Huê-F9, Phú Nhuận",https://www.topcv.vn/viec-lam/graphic-designer/1528524.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Graphic Designer,BLUE SKY CORPORATION,https://www.topcv.vn/cong-ty/blue-sky-corporation/125079.html,2024-11-08 0:00,2024-11-08 0:00,700,2,Trưởng nhóm,Công nghệ Thông tin,"Công nghệ Thông tin, Thiết kế, Thiết kế, Software Design, Thiết kế Đồ hoạ/Giao diện/Trải nghiệm, Nghệ thuật/Hoạt hình/Game, Graphic Design/Illustration/Animation, Việc làm IT",,,,Ho Chi Minh,TopCV,,
tcv85,"- Hồ Chí Minh: Cư Xá Phú Lâm D, Phường 10, Quận 6",https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-luong-cung-7-20-trieu-doanh-thu-phu-cap-thu-nhap-20-50-trieu-thang/1525863.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Nhân Viên Kinh Doanh,Công ty Cổ phần EPVINA,https://www.topcv.vn/cong-ty/cong-ty-co-phan-epvina/32720.html,2024-11-08 0:00,2024-11-08 0:00,800,0,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Marketing/PR/Quảng cáo, Sales dịch vụ Quảng cáo/Triển lãm/Sự kiện, Dịch vụ quảng cáo","- Môi trường làm việc năng động, nhiều thách thức, trẻ trung và sôi động. - Được hưởng chế độ BHYT, BHXH theo luật lao động. Được thưởng Lễ, Tết, du lịch nghỉ mát hàng năm. - Được đào tạo nghiệp vụ in ấn, quà tặng, kỹ năng tìm kiếm, đàm phán, hợp đồng, kỹ năng làm việc. . . . ","- Tìm kiếm khách hàng tiềm năng, chăm sóc khách hàng và phát triển thị trường., - Tìm hiểu nhu cầu của khách hàng, đàm phán, tư vấn khách hàng về sản phẩm mà công ty đang cung cấp, - Soạn thảo hợp đồng và một số giấy tờ thủ tục liên quan tới đơn hàng, - Lập kế hoạch công việc và báo cáo kết quả kinh doanh hàng tuần, hàng tháng., - Hoàn thành doanh số được giao., - Thực hiện các công việc dưới sự hướng dẫn của cán bộ quản lý trực tiếp..","- Tốt nghiệp Cao đẳng, Đại học chuyên ngành Quản trị kinh doanh, Kinh tế thương mại, Marketing,..., - Tự tin giao tiếp, khả năng thuyết phục tốt, - Có kiển thức về kinh doanh, marketing. Có kinh nghiệm bán hàng, kinh nghiệm kinh doanh là một lợi thế., - Nhiệt tình, năng động, độc lập, nhạy bén. Có tinh thần trách nhiệm, cầu tiến, cẩn thận, thẩm mỹ,.., - Kỹ năng mềm tốt, kỹ năng thuyết phục, kỹ năng giao tiếp, kỹ năng đàm phán tốt, - Sử dụng vi tính thành thạo, tiếng Anh đáp ứng được công việc (giao tiếp cơ bản). Kỹ năng sử dụng word, excel, power point tốt là lợi thế.",Ho Chi Minh,TopCV,,
tcv86,"- Bắc Ninh: KCN Quế Võ 1, Nam Sơn, Quế Võ, Bắc Ninh, Quế Võ",https://www.topcv.vn/viec-lam/nhan-vien-nhan-su/1514829.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Nhân Sự,Goertek Vina,https://www.topcv.vn/cong-ty/goertek-vina/31123.html,2024-11-08 0:00,2024-11-08 0:00,800,1,Nhân viên,Nhân sự/Hành chính/Pháp chế,"Nhân sự/Hành chính/Pháp chế, Nhân sự, Nhân sự tổng hợp","-Lễ,tết,lương tháng 13,teambuilding,.... - Ngoài phép năm ,có thêm 4h nghỉ/tháng. - Tham gia bảo hiểm ngay từ tháng làm việc đầu tiên. - Lương,thưởng chế độ đãi ngộ tốt","1.Nhân sự tuyển dụng : tiếp nhận nhu cầu tuyển dụng từ các bộ phận,đăng tin tuyển dụng tìm kiếm ứng viên phù hợp,lên lịch phỏng vấn và phản hồi kết quả phỏng vấn cho ứng viên ( SL3), 2.Nhân viên quan hệ lao động: Chịu trách nhiệm quản lý việc làm O2 (giờ làm việc, vị trí, chế độ chăm sóc),, theo dõi tỷ lệ hao hụt O2 của từng bộ phận, phân tích nguyên nhân nghỉ việc và đưa ra biện pháp cải thiện;, 3.Nhân viên phát triển nhân tài : Chịu trách nhiệm xây dựng các quy định quản lý hành chính và thúc đẩy việc thực hiện quản lý từ đầu đến cuối; điều phối đánh giá kỹ năng O1/T3;  thiết lập hệ thống quản lý danh dự nội bộ và bên ngoài., 4.Nhân sự quy hoạch: Phụ trách quy hoạch nhu cầu tuyển dụng nhóm O2và quản lý kiểm tra liên tục, lập và thực hiện kế hoạch phân bổ dự kiến, quảnlý số lương O2 dư thừa.  Phụ trách hiệu quả tối ưu nhân lực, đề xuất cáckênh tuyển dụng khác nhau, đề ra mục tiêu biên chế cho các dự án khác nhau và các phương án quản lý chúng., 5.Nhân sự đào tạo: đào tạo nhân viên mới của công ty,tổ chức lớp học bồi dưỡng cán bộ nhân viên.","1.Có kinh nghiệm về mảng nhân sự ( C&B, tuyển dụng,quan hệ lao động,......) tại các công ty có quy mô 1000 CNV, 2.Nhanh nhẹn,xử lý tình huống tốt, 3.Sử dụng tốt tiếng Trung trong công việc",Bac Ninh,TopCV,,
tcv87,#NAME?,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-di-lam-ngay-muc-luong-12-18-trieu/1501934.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Nhân Viên Kế Toán,CÔNG TY CỔ PHẦN KẾT CẤU THÉP OMEGA VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ket-cau-thep-omega-viet-nam/142839.html,2024-11-08 0:00,2024-11-08 0:00,600,2,Nhân viên,Kế toán/Kiểm toán/Thuế,"Kế toán/Kiểm toán/Thuế, Kế toán, Kế toán tổng hợp","•	Được hưởng đầy đủ BHXH, BHYT và BHTN theo luật lao động Việt Nam hiện hành,. •	Được hưởng đầy đủ các chế độ phúc lợi của công ty, thưởng các ngày lễ tết trong năm,. •	Môi trường làm việc chuyên nghiệp, năng động.","•	Quản lý, hạch toán  chung mọi hoạt động có liên quan đến lĩnh vực tài chính, kế toán., •	Quản lý hệ thống kế toán, sổ sách kế toán, hóa đơn – chứng từ doanh nghiệp., •	Tính toán giá thành sản phẩm; các bút toán tính thuế;, •	Đối chiếu công nợ với khách hàng – chủ đầu tư – ngân hàng;, •	Kiểm soát quy trình lập các loại tài liệu, sổ sách; quy trình kiểm kê tài sản;, •	Lập bảng cân đối kế toán; điều tra các báo cáo nguồn tài chính của doanh nghiệp., •	Theo dõi hoạt động lưu trữ các loại sổ sách kế toán, hóa đơn – chứng từ gốc của doanh nghiệp theo đúng quy định., •	Thực hiện, điều hành kế toán viên làm các thủ tục khi thanh quyết toán thuế hàng năm, •	Tham mưu cho lãnh đạo về công tác kiểm soát hoạt động tài chính., •	Các công việc khác theo yêu cầu của lãnh đạo","•	Tốt nghiệp Đại học trở lên chuyên ngành Tài chính, Kế toán, Kiểm toán.., •	Sử dụng thành thạo phần mềm kế toán doanh nghiệp, •	Có kinh nghiệm và am hiểu sâu về nghiệp vụ kế toán và các phần hành kế toán., •	Nắm vững và am hiểu quy định pháp luật về các lĩnh vực chuyên môn liên quan.",Ha Noi,TopCV,,
tcv88,- Hồ Chí Minh: Quận 1,https://www.topcv.vn/viec-lam/quan-ly-cua-hang-thoi-trang-nike-guess-ho-chi-minh-luong-tu-10-15-trieu/1527190.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Quản Lý Cửa Hàng Thời Trang,"CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU (ACFC CO., LTD)",https://www.topcv.vn/cong-ty/cong-ty-tnhh-thoi-trang-va-my-pham-au-chau-acfc-co-ltd/71155.html,2024-11-08 0:00,2024-11-08 0:00,500,1,Quản lý / Giám sát,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Bán lẻ/Dịch vụ đời sống, Quản lý kinh doanh, Bán lẻ, Quản lý cửa hàng/Cửa hàng trưởng","- Cơ hội thăng tiến ở các vị trí vận hành.. - Làm việc trong môi trường trẻ và năng động, đồng nghiệp thân thiện.. - Thưởng tháng 13 + Thưởng doanh số theo chính sách của công của công ty.. - Thưởng các ngày lễ, Tết, 12 ngày phép năm, teambuilding.... - Được tham gia các loại Bảo hiểm theo Luật lao động: BHYT, BHXH, BHTN, BH 24/24...","QUẢN LÝ DOANH SỐ CỦA CỬA HÀNG:, 1. Training nhân viên bán hàng: hiểu tầm quan trọng của training và coaching trong các kĩ năng bán hàng và push đạt doanh số bán hàng của công ty., 2. Merchandise: Đảm bảo hàng hóa đúng với nhu cầu của khách hàng tại khu vực. Hiểu được các yếu tố cơ bản của VM, màu sắc, chất liệu,... VM plan, 3. Làm report: hiểu cơ bản về best và worst selling và biết cách sử dụng data đã phân tích để improve số sale., QUẢN LÝ VẬN HÀNH CỬA HÀNG:, 1. Lên kế hoạch, phân bổ công việc hợp lý trong cửa hàng giúp cửa hàng hoạt động tốt., 2. Inventory: sắp xếp, thực hiện kiểm đếm hàng hóa hàng ngày, hàng tuần, hàng tháng. Nhập và xuất hàng trong chuỗi cửa hàng., QUẢN LÝ NHÂN SỰ CỦA CỬA HÀNG:, 1. Phân chia Sales target cá nhân hợp lý cho nhân viên (Số lượng nhân viên đã từng quản lí > 7 người), 2. Giải quyết các vấn đề tình huống mâu thuẫn trong công việc với cấp dưới, đồng nghiệp và cấp trên, giữ được thái độ tích cực trong công việc để đưa store team phát triển.","- Có ít nhất 1 năm kinh nghiệm ở vị trí tương đương trong lĩnh vực bán lẻ thời trang., - Ngoại hình ưa nhìn, phong cách chuyên nghiệp. Yêu thích công việc kinh doanh, bán hàng, - Tốt nghiệp từ THPT trở lên. Độ tuổi dưới 35., - Tính cách năng động và cầu tiến., - Có kỹ năng quản lý hàng hóa, nhân sự, doanh số tốt., - Có kỹ năng giải quyết vấn đề, giao tiếp khéo léo.",Ho Chi Minh,TopCV,,
tcv89,,https://www.topcv.vn/brand/victoryreal/tuyen-dung/chuyen-vien-tu-van-bat-dong-san-j1524052.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,,,,2024-11-08 0:00,,0,0,Nhân viên,Not Show,Not Show,,,,,TopCV,,
tcv90,"- Hà Nội: Tầng 6, Toà nhà 3D, Lô C2K, Cụm CN Cầu Giấy , Phường Dịch Vọng Hậu, Cầu Giấy",https://www.topcv.vn/viec-lam/nhan-vien-khai-bao-hai-quan-tai-ha-noi-va-hai-phong-thu-nhap-upto-16-trieu-thang/1040586.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Nhân Viên Khai Báo Hải Quan,CÔNG TY TNHH A.R.T. SOLUTIONS,https://www.topcv.vn/cong-ty/cong-ty-tnhh-a-r-t-solutions/76288.html,2024-11-08 0:00,2024-11-08 0:00,560,3,Nhân viên,Logistics/Thu mua/Kho/Tài xế,"Logistics/Thu mua/Kho/Tài xế, Thương mại xuất nhập khẩu, Khai báo hải quan và kiểm dịch","- Mức lương:. và có thể thỏa thuận cao hơn theo kinh nghiệm và năng lực của ứng viên. - Tăng lương và thưởng các ngày lễ (30/4, 1/5, 2/9, Tết dương lịch), Tết Nguyên Đán.. - Nghỉ lễ, nghỉ phép năm theo quy định của nhà nước và Luật lao động. - Du lịch, hoạt động ngoại khóa thường xuyên","- Nhận chứng từ xuất nhập khẩu từ đại lý và khách hàng., - Kiểm tra thông tin hàng hóa, giấy phép xuất nhập khẩu cần thiết (nếu có)., - Khai báo Hải quan qua phần mềm ECUS / Vnaccs cho tất cả các loại hàng kinh doanh, đầu tư gia công và khu chế xuất., - Làm kiểm dịch động vật, thực vật, giám định, kiểm tra chất lượng , xin C/O ... tại các cơ quan có liên quan ., - Tư vấn cho khách hàng liên quan đến thủ tục hải quan nếu có, - Các công việc khác theo yêu cầu từ Quản lý, - Công ty đang cần tuyển gấp, ưu tiên ứng viên ứng tuyển sớm.","- Ưu tiên có kinh nghiệm về thanh khoản, báo cáo quyết toán., - Thành thạo tiếng Anh (nghe nói, đọc, viết) và kỹ năng máy tính tốt (MS. Words, Excel, PowerPoint), - Có kiến thức về luật hải quan Việt Nam., - Nhiệt tình và có kỹ năng giao tiếp, đàm phán với khách hàng, đồng nghiệp và trưởng bộ phận., - Sẵn sàng chấp nhận thử thách, chịu được áp lực làm việc với cường độ công việc cao.","Ha Noi, Hai Phong",TopCV,,
tcv91,"- Hồ Chí Minh: Số 222 Lê Sao, P. Phú Thạnh, Tân Phú",https://www.topcv.vn/viec-lam/truong-nhom-marketing-marketing-lead-thu-nhap-hap-dan-tu-14-15-trieu-thang/1524604.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Trưởng Nhóm Marketing,CÔNG TY TNHH MỘT THÀNH VIÊN JOY FOOD,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mot-thanh-vien-joy-food/102658.html,2024-11-08 0:00,2024-11-08 0:00,580,1,Trưởng nhóm,Marketing/PR/Quảng cáo,"Marketing/PR/Quảng cáo, Digital Marketing, Chuyên môn Digital Marketing",#NAME?,"- Xây dựng phát triển chiến lược và kế hoạch tiếp thị kênh Online - Offline và quản lí team cùng triển khai., - Tham gia cùng team sáng tạo nội dung tiếp thị kỹ thuật số trên các nền tảng mạng xã hội (fb, tiktok, v.v), - Quản lý, tối ưu hóa chiến dịch quảng cáo, đo lường hiệu quả và đảm bảo chiến lược quảng cáo được thực hiện hiệu quả trên các nền tảng (như Meta, Google Ads, ...), - Vận hành hiệu quả quảng cáo TMĐT (Shopee, Laz và Tiktok), - Đưa ra ý tưởng và triển khai các chiến dịch tiếp thị., - Tham gia các cuộc họp để lập ngân sách cho bộ phận tiếp thị, - Làm việc chính với các agency – nếu có, - Quản lý team marketing (bao gồm marketing executive và designer), - Các nhiệm vụ khác do CEO phân công","- Có kinh nghiệm quản lí nhân sự là một lợi thế, - Có kinh nghiệm phát triển nội dung social (fb, tiktok, v.v)., - Có hiểu biết sâu và khả năng tối ưu web., - Có kinh nghiệm chạy ads fbook, sàn ecom và google., - Thành thạo tin học văn phòng và các phần mềm chỉnh sửa hình ảnh",Ho Chi Minh,TopCV,,
tcv92,"- Hồ Chí Minh: 222 Điên Biên Phủ, Phường Võ Thị Sáu, Quận 3",https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sale-tu-van-luong-co-ban-20-trieu-hoa-hong-yeu-cau-1-nam-kinh-nghiem-tai-da-nang-ho-chi-minh/1527596.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Nhân Viên Kinh Doanh,CÔNG TY TNHH PHẦN MỀM DATANOVA,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phan-mem-datanova/178761.html,2024-11-08 0:00,2024-11-08 0:00,1200,1,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Tài chính/Ngân hàng/Bảo hiểm, Tài chính/Ngân hàng/Bảo hiểm, Sales Tài chính/Ngân hàng/Bảo hiểm, Đầu tư và Tài trợ, Tư vấn đầu tư",,,,"Ho Chi Minh, Da Nang",TopCV,,
tcv93,#NAME?,https://www.topcv.vn/viec-lam/can-bo-ky-thuat-thi-cong/1517835.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Cán Bộ Kỹ Thuật,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG HOÀNG LONG GROUP,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-xay-dung-hoang-long-group/182759.html,2024-11-08 0:00,2024-11-08 0:00,700,1,Nhân viên,Bất động sản/Xây dựng,"Bất động sản/Xây dựng, Quản lý dự án xây dựng, Giám sát dự án/công trình/thi công","- Thời gian làm việc: Toàn thời gian cố định. - Lương từ: 15.000.000- 20.000.000 đồng. - Môi trường làm việc năng động, chuyên nghiệp. - Được hưởng các chế độ đầy đủ theo Luật Lao động: BHXH,  Thưởng Lễ Tết...... - Các chế độ phúc lợi khác theo quy định của công ty","•	Tham gia vào các dự án xây dựng, thi công công trình theo sự phân công của cấp trên., •	Thực hiện các công việc kỹ thuật thi công theo bản vẽ thiết kế, tiêu chuẩn kỹ thuật và quy định của công ty., •	Kiểm tra, giám sát chất lượng thi công, đảm bảo công trình được thi công đúng kỹ thuật, đúng tiến độ, an toàn lao động., •	Phối hợp với các bộ phận liên quan trong quá trình thi công, giải quyết các vấn đề phát sinh trong quá trình thi công., •	Báo cáo tiến độ thi công, chất lượng công trình cho cấp trên theo định kỳ., •	Tham gia các hoạt động đào tạo, nâng cao nghiệp vụ chuyên môn.","•	Yêu cầu 01 năm kinh nghiệm., •	Nắm vững kiến thức cơ bản về kỹ thuật xây dựng, thi công., •	Có khả năng đọc hiểu bản vẽ thiết kế, sử dụng các công cụ đo đạc, dụng cụ thi công., •	Có tinh thần trách nhiệm cao, cẩn thận, tỉ mỉ, trung thực., •	Có khả năng làm việc độc lập và làm việc nhóm., •	Sức khỏe tốt, chịu được áp lực công việc.",Ha Noi,TopCV,,
tcv94,"- Bắc Ninh: Lô số 4, KCN Tiên Sơn ( khu mở rộng) P. Tân Hồng, Từ Sơn, Từ Sơn",https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-jig-ga/1299259.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Nhân Viên Thiết Kế,Công ty TNHH Hit Tech System,https://www.topcv.vn/cong-ty/cong-ty-tnhh-hit-tech-system/37151.html,2024-11-08 0:00,2024-11-08 0:00,0,1,Nhân viên,Sản xuất,"Sản xuất, Thiết kế/chế tạo máy, Chuyên môn Thiết kế/chế tạo máy khác","- Thời gian làm việc : 26 công/ tháng ( hành chính 08:00-17:00). - Thưởng 1-2 lần /năm. - Khám sức khoẻ định kỳ 1 năm/ lần. - Thưởng các ngày lễ tết, tặng quà sinh nhật. - Tham gia đóng BHXH đầy đủ theo luật lao động. . . . . . ","- Thiết kế jig, dụng cụ, thiết bị, bản vẽ sản phẩm trong dây chuyền sản xuất, - Xây dựng ý tưởng, - Chi tiết công việc trao đổi trong buổi phỏng vấn","- Tốt nghiệp đại học, cao đẳng chuyên ngành cơ khí, cơ điện tử, - Có kiến thức về các bản vẽ cơ khí, - Chăm chỉ, có tinh thần trách nhiệm cao với công việc, - Làm hành chính và có thể làm thêm giờ",Bac Ninh,TopCV,,
tcv95,"- Đà Nẵng: 386 Điện Biên Phủ, Thanh Khê",https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-can-ho-cao-cap-luong-cb-8-10-trieu-khong-dat-kpi-van-nhan-du-luong/1525768.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GbEBh9n53bDAu9DdEwDnOAaCTE7EEbZVmAj93TQJ_1731073454,Chuyên Viên Tư Vấn,CÔNG TY CỔ PHẦN ĐÔ THỊ THÔNG MINH VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-co-phan-do-thi-thong-minh-viet-nam/93224.html,2024-11-08 0:00,2024-11-08 0:00,600,0,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Bất động sản/Xây dựng, Sales Bất động sản/Xây dựng, Sales bất động sản/Môi giới bất động sản",– Phúc lợi :. - Giỏ hàng đa dạng: Căn hộ hạng sang - Biệt thự chuẩn 5 sao - Đất nền đô thị với quy mô hơn 2.000 sản phẩm.. ,,"- Nam/ Nữ tuổi từ 22-35, có laptop, tốt nghiệp Cao đẳng trở lên, - Ngoại hình sáng – Giao tiếp tốt - Đam mê kinh doanh.","Da Nang, Quang Binh",TopCV,,
